time,median,1st qurtile,3rd quartile,std,skew,kurt,name,ISO
2019-02-17,279.20422802983757,277.6957172153548,280.58469083332346,1.7813536048470928,-0.17875148378561553,-0.5270195898663956,Poland,PL
2019-02-24,278.25395392083055,277.0057781606689,279.6002852054035,1.8101460128955245,-0.11982635323500754,-0.3012756291914252,Poland,PL
2019-03-03,280.4545963929272,278.9445507563949,281.70386845455283,1.889231414365266,-0.27145525975430207,-0.5145506783055349,Poland,PL
2019-03-10,283.0088326305504,281.46567868980486,284.2938441199029,1.9104539078619343,-0.30779383229970075,-0.4316091628212276,Poland,PL
2019-03-17,280.42375377840636,279.16242240067646,281.421461197423,1.526144317726305,-0.4184939445737658,-0.35141408568379423,Poland,PL
2019-03-24,283.1590990178845,282.219057055875,283.9371807102771,1.2395500918366795,-0.6104693621009684,0.3683423734063763,Poland,PL
2019-03-31,283.2049975058446,281.84039453020466,284.2041666601466,1.6185006562653066,-0.4694211429714214,-0.20824660872769143,Poland,PL
2019-04-07,287.7602031755854,286.60411673840093,289.1071922410368,1.6585942776363918,-0.11866980521486581,0.016597121687608473,Poland,PL
2019-04-14,281.93065668407513,280.557502557016,283.3527058564294,2.020476015501095,-0.31807985898791447,0.3675085030264273,Poland,PL
2019-04-21,289.1443203172847,287.9473783788747,290.1214172687779,1.8399757724824153,-1.0436680832730378,1.4530619974128136,Poland,PL
2019-04-28,291.524317708894,290.48188119014554,292.84769974948694,1.8151710234162857,-1.1530535874449281,3.934242806799491,Poland,PL
2019-05-05,286.86591352800735,284.6192263944221,288.28862048123995,2.3328833474069084,-0.6749000409433584,0.1890211921084029,Poland,PL
2019-05-12,287.0147181800561,285.31727807994173,288.83910998970333,2.2397859188947904,-0.4797074517326263,-0.07254451105434302,Poland,PL
2019-05-19,288.03939461508753,286.9003373939774,289.3255754926683,1.853110600498921,-0.20684236172660744,0.30895303556351605,Poland,PL
2019-05-26,292.45938977093334,290.4059440420716,293.9304070753468,2.4774306229618217,-0.6543143251535931,-0.04224038330376466,Poland,PL
2019-06-02,293.36420391256587,291.8434145216862,294.43141684440104,2.1212311051874986,-0.814254513752996,1.5167554354572343,Poland,PL
2019-06-09,299.1592534513419,297.51187778475077,300.12144070292453,1.981720358216166,-0.45492283450642784,0.1747590601092614,Poland,PL
2019-06-16,302.03448675762814,299.7070387495273,303.71475146813975,2.7794466907137965,-0.47223276046024265,-0.11754142720149043,Poland,PL
2019-06-23,297.92350244110565,296.53536552737165,299.01242214192825,1.84837671135999,-0.37113829119955094,0.019316168347548512,Poland,PL
2019-06-30,300.3358041825213,298.8105564990213,301.6979952949403,1.995738162714075,-0.27358946777229687,0.09688096188338287,Poland,PL
2019-07-07,294.04756515846776,292.18356032258754,296.4287319383053,2.7510747754088896,0.12330484412263878,-0.780740837284228,Poland,PL
2019-07-14,292.2927519484033,291.0792193145044,293.3772864433698,1.7421529163191054,-0.5600464657687086,0.35223927993880466,Poland,PL
2019-07-21,295.8580704829041,294.6788155414468,297.0848318211353,1.6641047515938294,-0.24170621010926907,-0.3099769055478086,Poland,PL
2019-07-28,298.5459093256083,297.06093244921976,299.94245121723316,2.06980904011083,-0.16901439680294117,-0.13965111917111847,Poland,PL
2019-08-04,297.1927809719585,295.5550527582507,298.5224484742785,1.877290775073766,-0.438004740644889,-0.14159346179966223,Poland,PL
2019-08-11,298.3357117915748,296.7721666435986,299.39685852197573,1.855328290238505,-0.419154241479922,-0.28474310604312214,Poland,PL
2019-08-18,296.3889727385437,295.01815738794113,297.535996416959,1.84103791989813,-0.5438494109336546,0.009943507425467235,Poland,PL
2019-08-25,297.1955582690007,296.0095062584665,298.4748689907402,1.623224595654747,-0.10263246737727962,0.2938176905629403,Poland,PL
2019-09-01,302.7029383036194,301.5950891308516,303.72834560629354,1.6257046430971178,-0.4623055266853834,-0.09521032209549388,Poland,PL
2019-09-08,293.0282971439921,291.44574943730635,294.82323498763947,2.3174445321906743,-0.07377844452913047,-0.3355078800337964,Poland,PL
2019-09-15,293.5763017024704,291.7266949591509,294.6724569929555,1.957637164822156,-0.3612792652316921,-0.33500572662608136,Poland,PL
2019-09-22,288.34884397499644,287.50871161974067,289.2263236667929,1.3614682174135562,-0.29336655197247546,0.0810494789209277,Poland,PL
2019-09-29,289.53124164731724,288.34438568237607,290.7997355279453,1.6266522142799074,-0.1748786474394342,-0.21455365673964935,Poland,PL
2019-10-06,285.49816782150396,283.73421876590606,286.6249464662172,1.8643532670331584,-0.07085619966424926,-0.3955615948403291,Poland,PL
2019-10-13,287.38482955430715,286.2579047360654,288.1863720980296,1.4973334842194372,-0.6853200790851571,0.4835058179518752,Poland,PL
2019-10-20,292.35253692157414,290.77452059427293,293.7500289411345,1.9840612052605249,-0.35021431075161524,-0.27170313024532194,Poland,PL
2019-10-27,290.86609830990017,289.06684834716106,292.9935078442008,2.4721866625974656,-0.024476107256538846,-0.5848740587016324,Poland,PL
2019-11-03,281.5611300039383,280.67853423864307,282.23155489256476,1.1319630679931443,-0.18914031953921653,-0.030948929905163323,Poland,PL
2019-11-10,283.2361324674226,282.0949557301487,284.30868073304924,1.584234431058393,-0.030474466819812855,0.1948034384916943,Poland,PL
2019-11-17,282.38320992841994,280.55399439233116,283.9476321175674,2.1422668761361217,0.23056196572444954,-0.017573022972666195,Poland,PL
2019-11-24,280.16882714464106,278.15579839641924,282.76896187022425,2.6388477338715477,0.1599871176458884,-1.061054396570665,Poland,PL
2019-12-01,278.1077803922954,276.6788610641001,279.72709074140784,1.9615039491279727,-0.31785000936723096,-0.09345615734101495,Poland,PL
2019-12-08,276.95637150802406,276.0666132398306,277.74271200477887,1.3515379359976278,-1.1689205029353908,3.4427062440265113,Poland,PL
2019-12-15,277.22620784169993,276.42883124354074,277.99566529590896,1.1733718809015727,0.009893275997311447,0.3534742289085699,Poland,PL
2019-12-22,281.39800034609306,279.99678090155516,282.9027837355981,1.9898815179454614,0.22807805393949465,-0.5498304065302598,Poland,PL
2019-12-29,276.43570139938186,275.91145003929057,277.09625957483223,0.9467868654786677,-1.0725309387351927,2.790791168844962,Poland,PL
